geo,year,country,election_date,party_name,vote_share_percent,party_code,parfam,right_left_position,planned_economy,welfare_state,market_economy,inter_positive,democracy,sustainability_positive,parfam_code,parfam_label,total_poverty,gdp_per_cap,consumer_prices,f_unemployment,m_unemployment,t_unemployment,dependency_ratio_15_64,debt_to_gdp,"Less than primary, primary and lower secondary education (levels 0-2)",Tertiary education (levels 5-8),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",migration_inflow,median_age,population_total,urban_population_pct,wealth_top10_share,rel_migration
AT,1991,Austria,1990-10-07,Green Alternative,4.784,42110,10.0,-12.4,0.6,11.7,0.3,1.1,15.2,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
AT,1992,Austria,1990-10-07,Austrian Freedom Party,16.635,42420,70.0,14.9,4.2,2.9,7.6,2.3,7.1,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
AT,1992,Austria,1990-10-07,Austrian People’s Party,32.064,42520,50.0,4.8,1.1,7.5,9.8,4.9,3.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
AT,1992,Austria,1990-10-07,Austrian Social Democratic Party,42.781,42320,30.0,-7.6,1.3,13.4,1.4,6.2,2.4,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
AT,1992,Austria,1990-10-07,Green Alternative,4.784,42110,10.0,-12.4,0.6,11.7,0.3,1.1,15.2,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
AT,1993,Austria,1990-10-07,Austrian Freedom Party,16.635,42420,70.0,14.9,4.2,2.9,7.6,2.3,7.1,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
AT,1993,Austria,1990-10-07,Austrian People’s Party,32.064,42520,50.0,4.8,1.1,7.5,9.8,4.9,3.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
AT,1993,Austria,1990-10-07,Austrian Social Democratic Party,42.781,42320,30.0,-7.6,1.3,13.4,1.4,6.2,2.4,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
AT,1993,Austria,1990-10-07,Green Alternative,4.784,42110,10.0,-12.4,0.6,11.7,0.3,1.1,15.2,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
AT,1994,Austria,1994-10-09,Austrian Freedom Party,22.497,42420,70.0,47.788,0.253,3.287,4.93,0.379,5.436,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
AT,1994,Austria,1994-10-09,Austrian People’s Party,27.667,42520,50.0,24.59,2.368,4.007,12.022,5.647,1.184,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
AT,1994,Austria,1994-10-09,Austrian Social Democratic Party,34.918,42320,30.0,-11.056,0.99,13.366,0.66,4.29,2.805,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
AT,1994,Austria,1994-10-09,Liberal Forum,5.97,42421,40.0,34.0,0.667,12.667,16.667,0.0,2.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
AT,1994,Austria,1994-10-09,The Greens,7.307,42110,10.0,6.572,0.515,0.773,0.129,0.258,8.634,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
AT,1995,Austria,1995-12-17,Austrian People’s Party,28.291,42520,50.0,40.417,1.25,7.083,26.25,1.25,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),15.0,2.07784870159793,,4.9,3.9,4.4,49.0,68.2,33.6,6.7,59.7,66.4,,36.1,7948278.0,66.1109299621598,0.6066,
AT,1995,Austria,1995-12-17,Austrian Social Democratic Party,38.059,42320,30.0,20.849,0.386,21.622,3.861,4.247,1.158,,SOC,Social democratic parties,15.0,2.07784870159793,,4.9,3.9,4.4,49.0,68.2,33.6,6.7,59.7,66.4,,36.1,7948278.0,66.1109299621598,0.6066,
AT,1995,Austria,1995-12-17,Freedom Movement,21.885,42420,70.0,55.705,0.0,7.383,12.752,0.0,2.013,,NAT,Nationalist and radical right parties,15.0,2.07784870159793,,4.9,3.9,4.4,49.0,68.2,33.6,6.7,59.7,66.4,,36.1,7948278.0,66.1109299621598,0.6066,
AT,1995,Austria,1995-12-17,Liberal Forum,5.513,42421,40.0,64.706,2.941,14.706,26.471,0.0,0.0,,LIB,Liberal parties,15.0,2.07784870159793,,4.9,3.9,4.4,49.0,68.2,33.6,6.7,59.7,66.4,,36.1,7948278.0,66.1109299621598,0.6066,
AT,1995,Austria,1995-12-17,The Greens,4.815,42110,10.0,19.658,0.855,14.53,4.274,0.855,5.983,,ECO,Ecological parties,15.0,2.07784870159793,,4.9,3.9,4.4,49.0,68.2,33.6,6.7,59.7,66.4,,36.1,7948278.0,66.1109299621598,0.6066,
AT,1996,Austria,1995-12-17,Austrian People’s Party,28.291,42520,50.0,40.417,1.25,7.083,26.25,1.25,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),16.0,2.03015241563726,71.77,5.2,5.3,5.3,49.2,68.1,32.3,6.9,60.8,67.7,69930.0,36.5,7959017.0,66.3274969714236,0.6068,0.008786260916392062
AT,1996,Austria,1995-12-17,Austrian Social Democratic Party,38.059,42320,30.0,20.849,0.386,21.622,3.861,4.247,1.158,,SOC,Social democratic parties,16.0,2.03015241563726,71.77,5.2,5.3,5.3,49.2,68.1,32.3,6.9,60.8,67.7,69930.0,36.5,7959017.0,66.3274969714236,0.6068,0.008786260916392062
AT,1996,Austria,1995-12-17,Freedom Movement,21.885,42420,70.0,55.705,0.0,7.383,12.752,0.0,2.013,,NAT,Nationalist and radical right parties,16.0,2.03015241563726,71.77,5.2,5.3,5.3,49.2,68.1,32.3,6.9,60.8,67.7,69930.0,36.5,7959017.0,66.3274969714236,0.6068,0.008786260916392062
AT,1996,Austria,1995-12-17,Liberal Forum,5.513,42421,40.0,64.706,2.941,14.706,26.471,0.0,0.0,,LIB,Liberal parties,16.0,2.03015241563726,71.77,5.2,5.3,5.3,49.2,68.1,32.3,6.9,60.8,67.7,69930.0,36.5,7959017.0,66.3274969714236,0.6068,0.008786260916392062
AT,1996,Austria,1995-12-17,The Greens,4.815,42110,10.0,19.658,0.855,14.53,4.274,0.855,5.983,,ECO,Ecological parties,16.0,2.03015241563726,71.77,5.2,5.3,5.3,49.2,68.1,32.3,6.9,60.8,67.7,69930.0,36.5,7959017.0,66.3274969714236,0.6068,0.008786260916392062
AT,1997,Austria,1995-12-17,Austrian People’s Party,28.291,42520,50.0,40.417,1.25,7.083,26.25,1.25,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),14.0,3.3793812628262,72.61,5.3,5.1,5.2,49.1,63.3,30.2,7.0,62.8,69.8,70122.0,36.8,7968041.0,66.5106754931446,0.6072000000000001,0.008800406524012615
AT,1997,Austria,1995-12-17,Austrian Social Democratic Party,38.059,42320,30.0,20.849,0.386,21.622,3.861,4.247,1.158,,SOC,Social democratic parties,14.0,3.3793812628262,72.61,5.3,5.1,5.2,49.1,63.3,30.2,7.0,62.8,69.8,70122.0,36.8,7968041.0,66.5106754931446,0.6072000000000001,0.008800406524012615
AT,1997,Austria,1995-12-17,Freedom Movement,21.885,42420,70.0,55.705,0.0,7.383,12.752,0.0,2.013,,NAT,Nationalist and radical right parties,14.0,3.3793812628262,72.61,5.3,5.1,5.2,49.1,63.3,30.2,7.0,62.8,69.8,70122.0,36.8,7968041.0,66.5106754931446,0.6072000000000001,0.008800406524012615
AT,1997,Austria,1995-12-17,Liberal Forum,5.513,42421,40.0,64.706,2.941,14.706,26.471,0.0,0.0,,LIB,Liberal parties,14.0,3.3793812628262,72.61,5.3,5.1,5.2,49.1,63.3,30.2,7.0,62.8,69.8,70122.0,36.8,7968041.0,66.5106754931446,0.6072000000000001,0.008800406524012615
AT,1997,Austria,1995-12-17,The Greens,4.815,42110,10.0,19.658,0.855,14.53,4.274,0.855,5.983,,ECO,Ecological parties,14.0,3.3793812628262,72.61,5.3,5.1,5.2,49.1,63.3,30.2,7.0,62.8,69.8,70122.0,36.8,7968041.0,66.5106754931446,0.6072000000000001,0.008800406524012615
AT,1998,Austria,1995-12-17,Austrian People’s Party,28.291,42520,50.0,40.417,1.25,7.083,26.25,1.25,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),15.0,3.56023814714031,73.2,5.6,5.4,5.5,48.9,69.1,29.8,7.0,63.3,70.2,72723.0,37.2,7976789.0,66.6585047330725,0.6076,0.009116826331999004
AT,1998,Austria,1995-12-17,Austrian Social Democratic Party,38.059,42320,30.0,20.849,0.386,21.622,3.861,4.247,1.158,,SOC,Social democratic parties,15.0,3.56023814714031,73.2,5.6,5.4,5.5,48.9,69.1,29.8,7.0,63.3,70.2,72723.0,37.2,7976789.0,66.6585047330725,0.6076,0.009116826331999004
AT,1998,Austria,1995-12-17,Freedom Movement,21.885,42420,70.0,55.705,0.0,7.383,12.752,0.0,2.013,,NAT,Nationalist and radical right parties,15.0,3.56023814714031,73.2,5.6,5.4,5.5,48.9,69.1,29.8,7.0,63.3,70.2,72723.0,37.2,7976789.0,66.6585047330725,0.6076,0.009116826331999004
AT,1998,Austria,1995-12-17,Liberal Forum,5.513,42421,40.0,64.706,2.941,14.706,26.471,0.0,0.0,,LIB,Liberal parties,15.0,3.56023814714031,73.2,5.6,5.4,5.5,48.9,69.1,29.8,7.0,63.3,70.2,72723.0,37.2,7976789.0,66.6585047330725,0.6076,0.009116826331999004
AT,1998,Austria,1995-12-17,The Greens,4.815,42110,10.0,19.658,0.855,14.53,4.274,0.855,5.983,,ECO,Ecological parties,15.0,3.56023814714031,73.2,5.6,5.4,5.5,48.9,69.1,29.8,7.0,63.3,70.2,72723.0,37.2,7976789.0,66.6585047330725,0.6076,0.009116826331999004
AT,1999,Austria,1999-10-03,Austrian Freedom Party,26.91,42420,70.0,24.639,2.524,4.087,4.327,1.202,5.168,,NAT,Nationalist and radical right parties,14.0,2.94168464206538,73.58,4.8,4.7,4.7,48.7,61.3,29.3,12.3,58.5,70.7,86710.0,37.5,7992324.0,66.7690238969566,0.6093000000000001,0.010849159768798161
AT,1999,Austria,1999-10-03,Austrian People’s Party,26.91,42520,50.0,-3.612,3.466,8.975,7.698,5.181,3.138,,CHR,Christian democratic parties (in Israel also Jewish parties),14.0,2.94168464206538,73.58,4.8,4.7,4.7,48.7,61.3,29.3,12.3,58.5,70.7,86710.0,37.5,7992324.0,66.7690238969566,0.6093000000000001,0.010849159768798161
AT,1999,Austria,1999-10-03,Austrian Social Democratic Party,33.2,42320,30.0,-13.348,3.671,15.573,3.671,2.781,3.337,,SOC,Social democratic parties,14.0,2.94168464206538,73.58,4.8,4.7,4.7,48.7,61.3,29.3,12.3,58.5,70.7,86710.0,37.5,7992324.0,66.7690238969566,0.6093000000000001,0.010849159768798161
AT,1999,Austria,1999-10-03,The Greens,7.4,42110,10.0,-15.102,2.245,26.224,0.816,6.429,2.347,,ECO,Ecological parties,14.0,2.94168464206538,73.58,4.8,4.7,4.7,48.7,61.3,29.3,12.3,58.5,70.7,86710.0,37.5,7992324.0,66.7690238969566,0.6093000000000001,0.010849159768798161
AT,2000,Austria,1999-10-03,Austrian Freedom Party,26.91,42420,70.0,24.639,2.524,4.087,4.327,1.202,5.168,,NAT,Nationalist and radical right parties,14.0,0.929888060915275,75.02,4.6,4.8,4.7,48.3,66.1,,,,,81676.0,37.9,8011566.0,66.8408161285718,0.6076,0.010194760924393559
AT,2000,Austria,1999-10-03,Austrian People’s Party,26.91,42520,50.0,-3.612,3.466,8.975,7.698,5.181,3.138,,CHR,Christian democratic parties (in Israel also Jewish parties),14.0,0.929888060915275,75.02,4.6,4.8,4.7,48.3,66.1,,,,,81676.0,37.9,8011566.0,66.8408161285718,0.6076,0.010194760924393559
AT,2000,Austria,1999-10-03,Austrian Social Democratic Party,33.2,42320,30.0,-13.348,3.671,15.573,3.671,2.781,3.337,,SOC,Social democratic parties,14.0,0.929888060915275,75.02,4.6,4.8,4.7,48.3,66.1,,,,,81676.0,37.9,8011566.0,66.8408161285718,0.6076,0.010194760924393559
AT,2000,Austria,1999-10-03,The Greens,7.4,42110,10.0,-15.102,2.245,26.224,0.816,6.429,2.347,,ECO,Ecological parties,14.0,0.929888060915275,75.02,4.6,4.8,4.7,48.3,66.1,,,,,81676.0,37.9,8011566.0,66.8408161285718,0.6076,0.010194760924393559
AT,2001,Austria,1999-10-03,Austrian Freedom Party,26.91,42420,70.0,24.639,2.524,4.087,4.327,1.202,5.168,,NAT,Nationalist and radical right parties,14.0,0.986311683800295,76.74,4.1,3.9,4.0,47.9,67.2,,,,,89928.0,38.3,8042293.0,66.8887457136458,0.607,0.011181885564229008
AT,2001,Austria,1999-10-03,Austrian People’s Party,26.91,42520,50.0,-3.612,3.466,8.975,7.698,5.181,3.138,,CHR,Christian democratic parties (in Israel also Jewish parties),14.0,0.986311683800295,76.74,4.1,3.9,4.0,47.9,67.2,,,,,89928.0,38.3,8042293.0,66.8887457136458,0.607,0.011181885564229008
AT,2001,Austria,1999-10-03,Austrian Social Democratic Party,33.2,42320,30.0,-13.348,3.671,15.573,3.671,2.781,3.337,,SOC,Social democratic parties,14.0,0.986311683800295,76.74,4.1,3.9,4.0,47.9,67.2,,,,,89928.0,38.3,8042293.0,66.8887457136458,0.607,0.011181885564229008
AT,2001,Austria,1999-10-03,The Greens,7.4,42110,10.0,-15.102,2.245,26.224,0.816,6.429,2.347,,ECO,Ecological parties,14.0,0.986311683800295,76.74,4.1,3.9,4.0,47.9,67.2,,,,,89928.0,38.3,8042293.0,66.8887457136458,0.607,0.011181885564229008
AT,2002,Austria,2002-11-24,Austrian Communist Party,0.562,42220,20.0,-26.267,1.382,17.051,0.0,1.843,4.147,,LEF,Socialist or other left parties,,0.650068295894712,78.04,4.5,5.1,4.9,47.5,67.4,,,,,108125.0,38.8,8081957.0,66.9263574955092,0.6075,0.013378566602123719
AT,2002,Austria,2002-11-24,Austrian Freedom Party,10.01,42420,70.0,-18.028,5.697,13.343,4.273,5.06,6.109,,NAT,Nationalist and radical right parties,,0.650068295894712,78.04,4.5,5.1,4.9,47.5,67.4,,,,,108125.0,38.8,8081957.0,66.9263574955092,0.6075,0.013378566602123719
AT,2002,Austria,2002-11-24,Austrian People’s Party,42.3,42520,50.0,-15.704,4.619,11.363,5.173,5.958,5.035,,CHR,Christian democratic parties (in Israel also Jewish parties),,0.650068295894712,78.04,4.5,5.1,4.9,47.5,67.4,,,,,108125.0,38.8,8081957.0,66.9263574955092,0.6075,0.013378566602123719
AT,2002,Austria,2002-11-24,Austrian Social Democratic Party,36.51,42320,30.0,-21.199,3.649,18.593,2.78,4.865,5.56,,SOC,Social democratic parties,,0.650068295894712,78.04,4.5,5.1,4.9,47.5,67.4,,,,,108125.0,38.8,8081957.0,66.9263574955092,0.6075,0.013378566602123719
AT,2002,Austria,2002-11-24,The Greens,9.47,42110,10.0,-20.876,2.336,20.146,1.752,5.109,7.299,,ECO,Ecological parties,,0.650068295894712,78.04,4.5,5.1,4.9,47.5,67.4,,,,,108125.0,38.8,8081957.0,66.9263574955092,0.6075,0.013378566602123719
AT,2003,Austria,2002-11-24,Austrian Communist Party,0.562,42220,20.0,-26.267,1.382,17.051,0.0,1.843,4.147,,LEF,Socialist or other left parties,13.9,1.93089688878541,79.05,4.3,5.1,4.8,47.0,66.4,,,,,111869.0,39.1,8121423.0,66.9558612872944,0.6081,0.013774556503213783
AT,2003,Austria,2002-11-24,Austrian Freedom Party,10.01,42420,70.0,-18.028,5.697,13.343,4.273,5.06,6.109,,NAT,Nationalist and radical right parties,13.9,1.93089688878541,79.05,4.3,5.1,4.8,47.0,66.4,,,,,111869.0,39.1,8121423.0,66.9558612872944,0.6081,0.013774556503213783
AT,2003,Austria,2002-11-24,Austrian People’s Party,42.3,42520,50.0,-15.704,4.619,11.363,5.173,5.958,5.035,,CHR,Christian democratic parties (in Israel also Jewish parties),13.9,1.93089688878541,79.05,4.3,5.1,4.8,47.0,66.4,,,,,111869.0,39.1,8121423.0,66.9558612872944,0.6081,0.013774556503213783
AT,2003,Austria,2002-11-24,Austrian Social Democratic Party,36.51,42320,30.0,-21.199,3.649,18.593,2.78,4.865,5.56,,SOC,Social democratic parties,13.9,1.93089688878541,79.05,4.3,5.1,4.8,47.0,66.4,,,,,111869.0,39.1,8121423.0,66.9558612872944,0.6081,0.013774556503213783
AT,2003,Austria,2002-11-24,The Greens,9.47,42110,10.0,-20.876,2.336,20.146,1.752,5.109,7.299,,ECO,Ecological parties,13.9,1.93089688878541,79.05,4.3,5.1,4.8,47.0,66.4,,,,,111869.0,39.1,8121423.0,66.9558612872944,0.6081,0.013774556503213783
AT,2004,Austria,2002-11-24,Austrian Communist Party,0.562,42220,20.0,-26.267,1.382,17.051,0.0,1.843,4.147,,LEF,Socialist or other left parties,14.2,1.62565909591297,80.6,5.9,5.8,5.8,46.7,65.9,24.7,15.4,59.8,75.3,122547.0,39.4,8171966.0,66.9797950654143,0.6112000000000001,0.014996024212533434
AT,2004,Austria,2002-11-24,Austrian Freedom Party,10.01,42420,70.0,-18.028,5.697,13.343,4.273,5.06,6.109,,NAT,Nationalist and radical right parties,14.2,1.62565909591297,80.6,5.9,5.8,5.8,46.7,65.9,24.7,15.4,59.8,75.3,122547.0,39.4,8171966.0,66.9797950654143,0.6112000000000001,0.014996024212533434
AT,2004,Austria,2002-11-24,Austrian People’s Party,42.3,42520,50.0,-15.704,4.619,11.363,5.173,5.958,5.035,,CHR,Christian democratic parties (in Israel also Jewish parties),14.2,1.62565909591297,80.6,5.9,5.8,5.8,46.7,65.9,24.7,15.4,59.8,75.3,122547.0,39.4,8171966.0,66.9797950654143,0.6112000000000001,0.014996024212533434
AT,2004,Austria,2002-11-24,Austrian Social Democratic Party,36.51,42320,30.0,-21.199,3.649,18.593,2.78,4.865,5.56,,SOC,Social democratic parties,14.2,1.62565909591297,80.6,5.9,5.8,5.8,46.7,65.9,24.7,15.4,59.8,75.3,122547.0,39.4,8171966.0,66.9797950654143,0.6112000000000001,0.014996024212533434
AT,2004,Austria,2002-11-24,The Greens,9.47,42110,10.0,-20.876,2.336,20.146,1.752,5.109,7.299,,ECO,Ecological parties,14.2,1.62565909591297,80.6,5.9,5.8,5.8,46.7,65.9,24.7,15.4,59.8,75.3,122547.0,39.4,8171966.0,66.9797950654143,0.6112000000000001,0.014996024212533434
AT,2005,Austria,2002-11-24,Austrian Communist Party,0.562,42220,20.0,-26.267,1.382,17.051,0.0,1.843,4.147,,LEF,Socialist or other left parties,13.3,2.75962370061296,82.3,5.9,5.4,5.6,47.2,69.4,24.5,15.0,60.5,75.5,114465.0,39.7,8227829.0,67.0006968062814,0.6119,0.013911932297085903
AT,2005,Austria,2002-11-24,Austrian Freedom Party,10.01,42420,70.0,-18.028,5.697,13.343,4.273,5.06,6.109,,NAT,Nationalist and radical right parties,13.3,2.75962370061296,82.3,5.9,5.4,5.6,47.2,69.4,24.5,15.0,60.5,75.5,114465.0,39.7,8227829.0,67.0006968062814,0.6119,0.013911932297085903
AT,2005,Austria,2002-11-24,Austrian People’s Party,42.3,42520,50.0,-15.704,4.619,11.363,5.173,5.958,5.035,,CHR,Christian democratic parties (in Israel also Jewish parties),13.3,2.75962370061296,82.3,5.9,5.4,5.6,47.2,69.4,24.5,15.0,60.5,75.5,114465.0,39.7,8227829.0,67.0006968062814,0.6119,0.013911932297085903
AT,2005,Austria,2002-11-24,Austrian Social Democratic Party,36.51,42320,30.0,-21.199,3.649,18.593,2.78,4.865,5.56,,SOC,Social democratic parties,13.3,2.75962370061296,82.3,5.9,5.4,5.6,47.2,69.4,24.5,15.0,60.5,75.5,114465.0,39.7,8227829.0,67.0006968062814,0.6119,0.013911932297085903
AT,2005,Austria,2002-11-24,The Greens,9.47,42110,10.0,-20.876,2.336,20.146,1.752,5.109,7.299,,ECO,Ecological parties,13.3,2.75962370061296,82.3,5.9,5.4,5.6,47.2,69.4,24.5,15.0,60.5,75.5,114465.0,39.7,8227829.0,67.0006968062814,0.6119,0.013911932297085903
AT,2006,Austria,2006-10-01,Alliance for the Future of Austria,4.11,42710,70.0,-3.584,6.989,15.412,0.538,2.509,2.688,,NAT,Nationalist and radical right parties,14.0,3.43938549159965,83.69,5.6,5.0,5.3,47.8,68.1,25.0,14.7,60.3,75.0,98535.0,40.1,8268641.0,67.0211044863084,0.6117,0.011916710375985606
AT,2006,Austria,2006-10-01,Austrian Freedom Party,11.04,42420,70.0,-4.308,2.462,11.692,0.0,3.692,0.923,,NAT,Nationalist and radical right parties,14.0,3.43938549159965,83.69,5.6,5.0,5.3,47.8,68.1,25.0,14.7,60.3,75.0,98535.0,40.1,8268641.0,67.0211044863084,0.6117,0.011916710375985606
AT,2006,Austria,2006-10-01,Austrian People’s Party,34.33,42520,50.0,-2.961,2.621,13.641,1.456,5.971,2.476,,CHR,Christian democratic parties (in Israel also Jewish parties),14.0,3.43938549159965,83.69,5.6,5.0,5.3,47.8,68.1,25.0,14.7,60.3,75.0,98535.0,40.1,8268641.0,67.0211044863084,0.6117,0.011916710375985606
AT,2006,Austria,2006-10-01,Austrian Social Democratic Party,35.34,42320,30.0,-15.118,5.825,19.695,1.248,3.329,3.467,,SOC,Social democratic parties,14.0,3.43938549159965,83.69,5.6,5.0,5.3,47.8,68.1,25.0,14.7,60.3,75.0,98535.0,40.1,8268641.0,67.0211044863084,0.6117,0.011916710375985606
AT,2006,Austria,2006-10-01,The Greens,11.05,42110,10.0,-20.058,5.339,15.44,0.289,7.504,2.453,,ECO,Ecological parties,14.0,3.43938549159965,83.69,5.6,5.0,5.3,47.8,68.1,25.0,14.7,60.3,75.0,98535.0,40.1,8268641.0,67.0211044863084,0.6117,0.011916710375985606
AT,2007,Austria,2006-10-01,Alliance for the Future of Austria,4.11,42710,70.0,-3.584,6.989,15.412,0.538,2.509,2.688,,NAT,Nationalist and radical right parties,13.3,1.13621131218787,85.53,5.3,4.5,4.9,48.2,65.8,25.4,14.6,60.0,74.6,72862.0,40.5,8295487.0,67.0435560819078,0.6117,0.008783330020286934
AT,2007,Austria,2006-10-01,Austrian Freedom Party,11.04,42420,70.0,-4.308,2.462,11.692,0.0,3.692,0.923,,NAT,Nationalist and radical right parties,13.3,1.13621131218787,85.53,5.3,4.5,4.9,48.2,65.8,25.4,14.6,60.0,74.6,72862.0,40.5,8295487.0,67.0435560819078,0.6117,0.008783330020286934
AT,2007,Austria,2006-10-01,Austrian People’s Party,34.33,42520,50.0,-2.961,2.621,13.641,1.456,5.971,2.476,,CHR,Christian democratic parties (in Israel also Jewish parties),13.3,1.13621131218787,85.53,5.3,4.5,4.9,48.2,65.8,25.4,14.6,60.0,74.6,72862.0,40.5,8295487.0,67.0435560819078,0.6117,0.008783330020286934
AT,2007,Austria,2006-10-01,Austrian Social Democratic Party,35.34,42320,30.0,-15.118,5.825,19.695,1.248,3.329,3.467,,SOC,Social democratic parties,13.3,1.13621131218787,85.53,5.3,4.5,4.9,48.2,65.8,25.4,14.6,60.0,74.6,72862.0,40.5,8295487.0,67.0435560819078,0.6117,0.008783330020286934
AT,2007,Austria,2006-10-01,The Greens,11.05,42110,10.0,-20.058,5.339,15.44,0.289,7.504,2.453,,ECO,Ecological parties,13.3,1.13621131218787,85.53,5.3,4.5,4.9,48.2,65.8,25.4,14.6,60.0,74.6,72862.0,40.5,8295487.0,67.0435560819078,0.6117,0.008783330020286934
AT,2008,Austria,2008-09-28,Alliance for the Future of Austria,10.7,42710,70.0,-8.721,6.395,25.872,0.872,0.872,1.744,,NAT,Nationalist and radical right parties,16.1,-3.83849307623562,88.29,4.4,3.9,4.1,48.2,69.5,24.6,15.0,60.4,75.4,73772.0,40.9,8321496.0,67.0705895694924,0.613,0.008865232886009919
AT,2008,Austria,2008-09-28,Austrian Communist Party,0.76,42220,20.0,-17.391,9.565,40.0,0.0,0.0,6.957,,LEF,Socialist or other left parties,16.1,-3.83849307623562,88.29,4.4,3.9,4.1,48.2,69.5,24.6,15.0,60.4,75.4,73772.0,40.9,8321496.0,67.0705895694924,0.613,0.008865232886009919
AT,2008,Austria,2008-09-28,Austrian Freedom Party,17.54,42420,70.0,-1.299,5.628,17.965,1.515,0.866,1.948,,NAT,Nationalist and radical right parties,16.1,-3.83849307623562,88.29,4.4,3.9,4.1,48.2,69.5,24.6,15.0,60.4,75.4,73772.0,40.9,8321496.0,67.0705895694924,0.613,0.008865232886009919
AT,2008,Austria,2008-09-28,Austrian People’s Party,25.98,42520,50.0,-1.148,0.984,25.902,1.148,2.623,4.098,,CHR,Christian democratic parties (in Israel also Jewish parties),16.1,-3.83849307623562,88.29,4.4,3.9,4.1,48.2,69.5,24.6,15.0,60.4,75.4,73772.0,40.9,8321496.0,67.0705895694924,0.613,0.008865232886009919
AT,2008,Austria,2008-09-28,Austrian Social Democratic Party,29.26,42320,30.0,-17.872,4.156,22.278,1.081,4.655,6.068,,SOC,Social democratic parties,16.1,-3.83849307623562,88.29,4.4,3.9,4.1,48.2,69.5,24.6,15.0,60.4,75.4,73772.0,40.9,8321496.0,67.0705895694924,0.613,0.008865232886009919
AT,2008,Austria,2008-09-28,The Greens,10.43,42110,10.0,-9.469,1.865,23.529,0.287,1.148,3.874,,ECO,Ecological parties,16.1,-3.83849307623562,88.29,4.4,3.9,4.1,48.2,69.5,24.6,15.0,60.4,75.4,73772.0,40.9,8321496.0,67.0705895694924,0.613,0.008865232886009919
AT,2009,Austria,2008-09-28,Alliance for the Future of Austria,10.7,42710,70.0,-8.721,6.395,25.872,0.872,0.872,1.744,,NAT,Nationalist and radical right parties,15.3,1.56453337880819,88.64,5.1,5.5,5.3,48.2,80.7,23.8,16.0,60.2,76.2,69295.0,41.2,8343323.0,67.1047429254747,0.611,0.008305443766230793
AT,2009,Austria,2008-09-28,Austrian Communist Party,0.76,42220,20.0,-17.391,9.565,40.0,0.0,0.0,6.957,,LEF,Socialist or other left parties,15.3,1.56453337880819,88.64,5.1,5.5,5.3,48.2,80.7,23.8,16.0,60.2,76.2,69295.0,41.2,8343323.0,67.1047429254747,0.611,0.008305443766230793
AT,2009,Austria,2008-09-28,Austrian Freedom Party,17.54,42420,70.0,-1.299,5.628,17.965,1.515,0.866,1.948,,NAT,Nationalist and radical right parties,15.3,1.56453337880819,88.64,5.1,5.5,5.3,48.2,80.7,23.8,16.0,60.2,76.2,69295.0,41.2,8343323.0,67.1047429254747,0.611,0.008305443766230793
AT,2009,Austria,2008-09-28,Austrian People’s Party,25.98,42520,50.0,-1.148,0.984,25.902,1.148,2.623,4.098,,CHR,Christian democratic parties (in Israel also Jewish parties),15.3,1.56453337880819,88.64,5.1,5.5,5.3,48.2,80.7,23.8,16.0,60.2,76.2,69295.0,41.2,8343323.0,67.1047429254747,0.611,0.008305443766230793
AT,2009,Austria,2008-09-28,Austrian Social Democratic Party,29.26,42320,30.0,-17.872,4.156,22.278,1.081,4.655,6.068,,SOC,Social democratic parties,15.3,1.56453337880819,88.64,5.1,5.5,5.3,48.2,80.7,23.8,16.0,60.2,76.2,69295.0,41.2,8343323.0,67.1047429254747,0.611,0.008305443766230793
