STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,citizen,Country of citizenship,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2011,,7.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2012,,11.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2013,,15.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2014,,15.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2015,,14.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2016,,13.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2017,,11.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2018,,8.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2019,,7.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2020,,7.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2021,,7.3,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2022,,6.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2023,,5.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CY,Cyprus,2024,,5.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,1997,,5.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,1998,,7.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,1999,,10.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2000,,10.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2001,,9.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2002,,8.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2003,,9.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2004,,9.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2005,,9.8,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2006,,8.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2007,,6.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2008,,5.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2009,,7.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2010,,8.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2011,,7.9,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2012,,8.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2013,,8.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2014,,7.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2015,,6.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2016,,4.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2017,,3.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2018,,2.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2019,,2.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2020,,3.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2021,,3.4,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2022,,2.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2023,,3.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,CZ,Czechia,2024,,3.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,1995,,9.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,1996,,9.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,1997,,10.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,1998,,10.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,1999,,9.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2000,,8.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2001,,7.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2002,,8.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2003,,9.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2004,,10.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2005,,10.9,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2006,,10.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2007,,8.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2008,,7.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2009,,7.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2010,,6.5,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2011,,5.6,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2012,,5.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2013,,4.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2014,,4.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2015,,4.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2016,,3.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2017,,3.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2018,,2.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2019,,2.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2020,,3.4,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2021,,3.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2022,,2.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2023,,2.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DE,Germany,2024,,3.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,1995,,8.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,1996,,8.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,1997,,6.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,1998,,6.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,1999,,5.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2000,,5.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2001,,4.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2002,,4.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2003,,5.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2004,,5.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2005,,5.3,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2006,,4.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2007,,4.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2008,,4.1,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2009,,5.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2010,,6.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2011,,7.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2012,,7.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2013,,7.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2014,,7.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2015,,6.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2016,,6.4,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2017,,6.1,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2018,,5.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2019,,5.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2020,,6.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2021,,5.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2022,,4.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2023,,5.3,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,DK,Denmark,2024,,6.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2002,,10.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2003,,10.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2004,,10.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2005,,10.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2006,,9.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2007,,8.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2008,,8.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2009,,9.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2010,,10.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2011,,10.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2012,,11.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2013,,12.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2014,,11.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2015,,11.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2016,,10.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2017,,9.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2018,,8.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2019,,7.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2020,,8.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2021,,8.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2022,,7.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2023,,6.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EA20,Euro area – 20 countries (from 2023),2024,,6.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EE,Estonia,1997,,9.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EE,Estonia,1998,,8.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EE,Estonia,1999,,10.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EE,Estonia,2000,,11.6,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,F,Females,Y15-74,From 15 to 74 years,TOTAL,Total,EE,Estonia,2001,,13.2,,,,,
