geo,year,country,election_date,party_name,vote_share_percent,parfam,right_left_position,planned_economy,welfare_state,market_economy,inter_positive,democracy,sustainability_positive,parfam_code,parfam_label,party_code,wealth_top10_share,rel_immigration,gdp_per_cap,urban_population_pct,inflation_rate,unemployment_rate,Tertiary education,debt_to_gdp,dependency_ratio_15_64,median_age
NL,1997,Netherlands,1994-05-03,People’s Party for Freedom and Democracy,19.956,40.0,15.118,0.364,3.097,5.829,4.372,3.461,,LIB,Liberal parties,22420,0.5822,0.7037503242978351,4.00446947960582,76.75231877333,1.9,5.5,20.5,65.6,46.6,36.4
NL,1996,Netherlands,1994-05-03,Christian Democratic Appeal,22.217,50.0,-2.594,4.688,2.793,3.192,7.531,1.247,,CHR,Christian democratic parties (in Israel also Jewish parties),22521,0.5781000000000001,0.7002286726414053,3.71322161762264,75.5542374231759,1.9,6.4,19.3,71.2,46.4,36.1
NL,1997,Netherlands,1994-05-03,Reformed Political League,1.3,50.0,24.426,0.306,8.27,2.067,3.139,1.302,,CHR,Christian democratic parties (in Israel also Jewish parties),22527,0.5822,0.7037503242978351,4.00446947960582,76.75231877333,1.9,5.5,20.5,65.6,46.6,36.4
NL,1997,Netherlands,1994-05-03,Reformed Political Party,1.729,95.0,28.796,1.257,9.738,1.675,4.712,1.361,,SIP,Special issue parties,22952,0.5822,0.7037503242978351,4.00446947960582,76.75231877333,1.9,5.5,20.5,65.6,46.6,36.4
NL,1997,Netherlands,1994-05-03,Socialist Party,1.322,20.0,-19.298,12.105,24.211,0.702,3.684,3.158,,LEF,Socialist or other left parties,22220,0.5822,0.7037503242978351,4.00446947960582,76.75231877333,1.9,5.5,20.5,65.6,46.6,36.4
NL,1997,Netherlands,1994-05-03,Union 55+,0.9,95.0,5.24,1.31,25.328,3.057,4.803,1.747,,SIP,Special issue parties,22955,0.5822,0.7037503242978351,4.00446947960582,76.75231877333,1.9,5.5,20.5,65.6,46.6,36.4
NL,1997,Netherlands,1994-05-03,Christian Democratic Appeal,22.217,50.0,-2.594,4.688,2.793,3.192,7.531,1.247,,CHR,Christian democratic parties (in Israel also Jewish parties),22521,0.5822,0.7037503242978351,4.00446947960582,76.75231877333,1.9,5.5,20.5,65.6,46.6,36.4
NL,1996,Netherlands,1994-05-03,Centre Democrats,2.5,70.0,12.629,4.381,6.959,1.804,2.32,1.289,,NAT,Nationalist and radical right parties,22711,0.5781000000000001,0.7002286726414053,3.71322161762264,75.5542374231759,1.9,6.4,19.3,71.2,46.4,36.1
NL,1996,Netherlands,1994-05-03,Green Left,3.467,10.0,-15.69,1.371,7.325,0.378,6.427,8.129,,ECO,Ecological parties,22110,0.5781000000000001,0.7002286726414053,3.71322161762264,75.5542374231759,1.9,6.4,19.3,71.2,46.4,36.1
NL,1995,Netherlands,1994-05-03,Centre Democrats,2.5,70.0,12.629,4.381,6.959,1.804,2.32,1.289,,NAT,Nationalist and radical right parties,22711,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Christian Democratic Appeal,22.217,50.0,-2.594,4.688,2.793,3.192,7.531,1.247,,CHR,Christian democratic parties (in Israel also Jewish parties),22521,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Democrats‘66,15.49,40.0,-8.24,5.091,4.4,3.624,6.601,4.875,,LIB,Liberal parties,22330,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,General Elderly Alliance,3.6,95.0,0.851,2.66,18.617,8.936,1.489,0.851,,SIP,Special issue parties,22954,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Green Left,3.467,10.0,-15.69,1.371,7.325,0.378,6.427,8.129,,ECO,Ecological parties,22110,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Labour Party,23.973,30.0,4.258,0.176,5.18,1.493,5.751,4.434,,SOC,Social democratic parties,22320,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,People’s Party for Freedom and Democracy,19.956,40.0,15.118,0.364,3.097,5.829,4.372,3.461,,LIB,Liberal parties,22420,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Union 55+,0.9,95.0,5.24,1.31,25.328,3.057,4.803,1.747,,SIP,Special issue parties,22955,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Reformed Political League,1.3,50.0,24.426,0.306,8.27,2.067,3.139,1.302,,CHR,Christian democratic parties (in Israel also Jewish parties),22527,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Reformed Political Party,1.729,95.0,28.796,1.257,9.738,1.675,4.712,1.361,,SIP,Special issue parties,22952,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Socialist Party,1.322,20.0,-19.298,12.105,24.211,0.702,3.684,3.158,,LEF,Socialist or other left parties,22220,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
NL,1995,Netherlands,1994-05-03,Reformatory Political Federation,1.8,50.0,24.89,0.539,6.222,2.156,4.9,0.49,,CHR,Christian democratic parties (in Israel also Jewish parties),22528,0.5925,0.6216376395739803,2.94449834083628,72.423330585432,1.9,7.2,19.3,73.0,46.2,35.8
HU,1995,Hungary,1994-05-08,Alliance of Free Democrats,19.738,40.0,28.947,0.877,9.649,35.088,1.754,0.0,,LIB,Liberal parties,86422,0.5903,0.14943413981943013,0.27332748929139,62.9536297314429,23.5,10.0,9.6,83.8,47.9,37.6
HU,1997,Hungary,1994-05-08,Independent Smallholders’ Party,8.82,80.0,19.277,0.0,7.229,20.482,0.0,1.205,,AGR,Agrarian parties,86810,0.5909,0.14034322577184402,4.09002256717154,63.6080202030422,18.5,9.0,9.6,62.1,47.4,38.0
HU,1997,Hungary,1994-05-08,Hungarian Socialist Party,32.99,30.0,6.02,3.344,12.709,3.01,0.334,2.007,,SOC,Social democratic parties,86220,0.5909,0.14034322577184402,4.09002256717154,63.6080202030422,18.5,9.0,9.6,62.1,47.4,38.0
HU,1997,Hungary,1994-05-08,Hungarian Democratic Forum,11.736,50.0,0.785,16.013,1.57,9.419,0.157,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),86521,0.5909,0.14034322577184402,4.09002256717154,63.6080202030422,18.5,9.0,9.6,62.1,47.4,38.0
HU,1997,Hungary,1994-05-08,Hungarian Social Democratic Party,0.6,30.0,-15.891,4.264,15.891,3.876,6.395,4.264,,SOC,Social democratic parties,86320,0.5909,0.14034322577184402,4.09002256717154,63.6080202030422,18.5,9.0,9.6,62.1,47.4,38.0
HU,1997,Hungary,1994-05-08,Christian Democratic People’s Party,7.028,50.0,-0.725,5.556,13.768,1.208,3.14,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),86522,0.5909,0.14034322577184402,4.09002256717154,63.6080202030422,18.5,9.0,9.6,62.1,47.4,38.0
HU,1995,Hungary,1994-05-08,Christian Democratic People’s Party,7.028,50.0,-0.725,5.556,13.768,1.208,3.14,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),86522,0.5903,0.14943413981943013,0.27332748929139,62.9536297314429,23.5,10.0,9.6,83.8,47.9,37.6
HU,1995,Hungary,1994-05-08,Federation of Young Democrats,7.025,70.0,22.695,0.709,11.348,6.619,3.546,0.946,,NAT,Nationalist and radical right parties,86421,0.5903,0.14943413981943013,0.27332748929139,62.9536297314429,23.5,10.0,9.6,83.8,47.9,37.6
HU,1995,Hungary,1994-05-08,Hungarian Democratic Forum,11.736,50.0,0.785,16.013,1.57,9.419,0.157,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),86521,0.5903,0.14943413981943013,0.27332748929139,62.9536297314429,23.5,10.0,9.6,83.8,47.9,37.6
HU,1995,Hungary,1994-05-08,Hungarian Social Democratic Party,0.6,30.0,-15.891,4.264,15.891,3.876,6.395,4.264,,SOC,Social democratic parties,86320,0.5903,0.14943413981943013,0.27332748929139,62.9536297314429,23.5,10.0,9.6,83.8,47.9,37.6
HU,1997,Hungary,1994-05-08,Federation of Young Democrats,7.025,70.0,22.695,0.709,11.348,6.619,3.546,0.946,,NAT,Nationalist and radical right parties,86421,0.5909,0.14034322577184402,4.09002256717154,63.6080202030422,18.5,9.0,9.6,62.1,47.4,38.0
HU,1995,Hungary,1994-05-08,Independent Smallholders’ Party,8.82,80.0,19.277,0.0,7.229,20.482,0.0,1.205,,AGR,Agrarian parties,86810,0.5903,0.14943413981943013,0.27332748929139,62.9536297314429,23.5,10.0,9.6,83.8,47.9,37.6
HU,1996,Hungary,1994-05-08,Alliance of Free Democrats,19.738,40.0,28.947,0.877,9.649,35.088,1.754,0.0,,LIB,Liberal parties,86422,0.5904,0.14531717723904733,3.18554631713963,63.2809526136067,23.5,10.0,9.6,71.1,47.8,37.8
HU,1995,Hungary,1994-05-08,Hungarian Socialist Party,32.99,30.0,6.02,3.344,12.709,3.01,0.334,2.007,,SOC,Social democratic parties,86220,0.5903,0.14943413981943013,0.27332748929139,62.9536297314429,23.5,10.0,9.6,83.8,47.9,37.6
HU,1996,Hungary,1994-05-08,Federation of Young Democrats,7.025,70.0,22.695,0.709,11.348,6.619,3.546,0.946,,NAT,Nationalist and radical right parties,86421,0.5904,0.14531717723904733,3.18554631713963,63.2809526136067,23.5,10.0,9.6,71.1,47.8,37.8
HU,1996,Hungary,1994-05-08,Hungarian Democratic Forum,11.736,50.0,0.785,16.013,1.57,9.419,0.157,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),86521,0.5904,0.14531717723904733,3.18554631713963,63.2809526136067,23.5,10.0,9.6,71.1,47.8,37.8
HU,1996,Hungary,1994-05-08,Hungarian Social Democratic Party,0.6,30.0,-15.891,4.264,15.891,3.876,6.395,4.264,,SOC,Social democratic parties,86320,0.5904,0.14531717723904733,3.18554631713963,63.2809526136067,23.5,10.0,9.6,71.1,47.8,37.8
HU,1996,Hungary,1994-05-08,Hungarian Socialist Party,32.99,30.0,6.02,3.344,12.709,3.01,0.334,2.007,,SOC,Social democratic parties,86220,0.5904,0.14531717723904733,3.18554631713963,63.2809526136067,23.5,10.0,9.6,71.1,47.8,37.8
HU,1996,Hungary,1994-05-08,Independent Smallholders’ Party,8.82,80.0,19.277,0.0,7.229,20.482,0.0,1.205,,AGR,Agrarian parties,86810,0.5904,0.14531717723904733,3.18554631713963,63.2809526136067,23.5,10.0,9.6,71.1,47.8,37.8
HU,1997,Hungary,1994-05-08,Alliance of Free Democrats,19.738,40.0,28.947,0.877,9.649,35.088,1.754,0.0,,LIB,Liberal parties,86422,0.5909,0.14034322577184402,4.09002256717154,63.6080202030422,18.5,9.0,9.6,62.1,47.4,38.0
HU,1996,Hungary,1994-05-08,Christian Democratic People’s Party,7.028,50.0,-0.725,5.556,13.768,1.208,3.14,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),86522,0.5904,0.14531717723904733,3.18554631713963,63.2809526136067,23.5,10.0,9.6,71.1,47.8,37.8
LU,1995,Luxembourg,1994-06-12,Action Committee for Democracy and Pension Justice,9.0,95.0,-7.853,1.309,18.325,3.403,0.524,4.712,,SIP,Special issue parties,23951,0.6106,2.529703273172224,0.027252339399638,82.6176360369709,1.2,2.9,14.0,10.2,47.6,36.7
LU,1995,Luxembourg,1994-06-12,Christian Social People’s Party,30.3,50.0,-17.587,4.338,12.618,3.628,9.621,3.155,,CHR,Christian democratic parties (in Israel also Jewish parties),23520,0.6106,2.529703273172224,0.027252339399638,82.6176360369709,1.2,2.9,14.0,10.2,47.6,36.7
LU,1995,Luxembourg,1994-06-12,Democratic Party,19.3,40.0,15.163,0.192,4.223,3.455,2.111,1.536,,LIB,Liberal parties,23420,0.6106,2.529703273172224,0.027252339399638,82.6176360369709,1.2,2.9,14.0,10.2,47.6,36.7
LU,1995,Luxembourg,1994-06-12,Green Left Ecological Initiative - Green Alternative,9.9,10.0,-21.765,0.765,12.235,0.235,2.941,2.471,,ECO,Ecological parties,23113,0.6106,2.529703273172224,0.027252339399638,82.6176360369709,1.2,2.9,14.0,10.2,47.6,36.7
LU,1995,Luxembourg,1994-06-12,Socialist Workers’ Party of Luxembourg,25.4,30.0,-20.294,2.843,15.294,2.157,1.667,2.647,,SOC,Social democratic parties,23320,0.6106,2.529703273172224,0.027252339399638,82.6176360369709,1.2,2.9,14.0,10.2,47.6,36.7
LU,1997,Luxembourg,1994-06-12,Green Left Ecological Initiative - Green Alternative,9.9,10.0,-21.765,0.765,12.235,0.235,2.941,2.471,,ECO,Ecological parties,23113,0.6151,2.484920729526761,5.35583809477926,83.5316200221732,1.4,2.5,17.2,10.0,48.8,36.9
LU,1996,Luxembourg,1994-06-12,Christian Social People’s Party,30.3,50.0,-17.587,4.338,12.618,3.628,9.621,3.155,,CHR,Christian democratic parties (in Israel also Jewish parties),23520,0.612,2.420665097471181,4.10663828807746,83.0703531966602,1.2,3.3,14.8,10.1,48.3,36.7
LU,1998,Luxembourg,1994-06-12,Socialist Workers’ Party of Luxembourg,25.4,30.0,-20.294,2.843,15.294,2.157,1.667,2.647,,SOC,Social democratic parties,23320,0.6189,2.738403578996939,6.723967085834,83.9860397252884,1.0,2.8,16.95,95.1,49.2,37.1
LU,1998,Luxembourg,1994-06-12,Green Left Ecological Initiative - Green Alternative,9.9,10.0,-21.765,0.765,12.235,0.235,2.941,2.471,,ECO,Ecological parties,23113,0.6189,2.738403578996939,6.723967085834,83.9860397252884,1.0,2.8,16.95,95.1,49.2,37.1
LU,1996,Luxembourg,1994-06-12,Action Committee for Democracy and Pension Justice,9.0,95.0,-7.853,1.309,18.325,3.403,0.524,4.712,,SIP,Special issue parties,23951,0.612,2.420665097471181,4.10663828807746,83.0703531966602,1.2,3.3,14.8,10.1,48.3,36.7
LU,1998,Luxembourg,1994-06-12,Christian Social People’s Party,30.3,50.0,-17.587,4.338,12.618,3.628,9.621,3.155,,CHR,Christian democratic parties (in Israel also Jewish parties),23520,0.6189,2.738403578996939,6.723967085834,83.9860397252884,1.0,2.8,16.95,95.1,49.2,37.1
LU,1998,Luxembourg,1994-06-12,Action Committee for Democracy and Pension Justice,9.0,95.0,-7.853,1.309,18.325,3.403,0.524,4.712,,SIP,Special issue parties,23951,0.6189,2.738403578996939,6.723967085834,83.9860397252884,1.0,2.8,16.95,95.1,49.2,37.1
LU,1997,Luxembourg,1994-06-12,Socialist Workers’ Party of Luxembourg,25.4,30.0,-20.294,2.843,15.294,2.157,1.667,2.647,,SOC,Social democratic parties,23320,0.6151,2.484920729526761,5.35583809477926,83.5316200221732,1.4,2.5,17.2,10.0,48.8,36.9
LU,1998,Luxembourg,1994-06-12,Democratic Party,19.3,40.0,15.163,0.192,4.223,3.455,2.111,1.536,,LIB,Liberal parties,23420,0.6189,2.738403578996939,6.723967085834,83.9860397252884,1.0,2.8,16.95,95.1,49.2,37.1
LU,1997,Luxembourg,1994-06-12,Democratic Party,19.3,40.0,15.163,0.192,4.223,3.455,2.111,1.536,,LIB,Liberal parties,23420,0.6151,2.484920729526761,5.35583809477926,83.5316200221732,1.4,2.5,17.2,10.0,48.8,36.9
LU,1997,Luxembourg,1994-06-12,Christian Social People’s Party,30.3,50.0,-17.587,4.338,12.618,3.628,9.621,3.155,,CHR,Christian democratic parties (in Israel also Jewish parties),23520,0.6151,2.484920729526761,5.35583809477926,83.5316200221732,1.4,2.5,17.2,10.0,48.8,36.9
LU,1997,Luxembourg,1994-06-12,Action Committee for Democracy and Pension Justice,9.0,95.0,-7.853,1.309,18.325,3.403,0.524,4.712,,SIP,Special issue parties,23951,0.6151,2.484920729526761,5.35583809477926,83.5316200221732,1.4,2.5,17.2,10.0,48.8,36.9
LU,1996,Luxembourg,1994-06-12,Socialist Workers’ Party of Luxembourg,25.4,30.0,-20.294,2.843,15.294,2.157,1.667,2.647,,SOC,Social democratic parties,23320,0.612,2.420665097471181,4.10663828807746,83.0703531966602,1.2,3.3,14.8,10.1,48.3,36.7
LU,1996,Luxembourg,1994-06-12,Green Left Ecological Initiative - Green Alternative,9.9,10.0,-21.765,0.765,12.235,0.235,2.941,2.471,,ECO,Ecological parties,23113,0.612,2.420665097471181,4.10663828807746,83.0703531966602,1.2,3.3,14.8,10.1,48.3,36.7
LU,1996,Luxembourg,1994-06-12,Democratic Party,19.3,40.0,15.163,0.192,4.223,3.455,2.111,1.536,,LIB,Liberal parties,23420,0.612,2.420665097471181,4.10663828807746,83.0703531966602,1.2,3.3,14.8,10.1,48.3,36.7
SE,1995,Sweden,1994-09-18,Centre Party,7.653,80.0,21.818,0.606,18.182,14.545,1.818,5.455,,AGR,Agrarian parties,11810,0.6129,0.5198517855396985,1.54298849078722,83.9365712484942,1.0,8.9,23.6,68.6,57.1,38.4
SE,1995,Sweden,1994-09-18,Christian Democratic Community Party,4.068,50.0,13.953,1.163,30.233,8.14,6.977,1.163,,CHR,Christian democratic parties (in Israel also Jewish parties),11520,0.6129,0.5198517855396985,1.54298849078722,83.9365712484942,1.0,8.9,23.6,68.6,57.1,38.4
SE,1995,Sweden,1994-09-18,Green Ecology Party,5.023,10.0,-6.25,10.0,21.25,12.5,0.0,1.25,,ECO,Ecological parties,11110,0.6129,0.5198517855396985,1.54298849078722,83.9365712484942,1.0,8.9,23.6,68.6,57.1,38.4
SE,1995,Sweden,1994-09-18,Left Party,6.174,20.0,-27.273,10.227,26.705,2.841,3.977,6.818,,LEF,Socialist or other left parties,11220,0.6129,0.5198517855396985,1.54298849078722,83.9365712484942,1.0,8.9,23.6,68.6,57.1,38.4
SE,1995,Sweden,1994-09-18,Liberal People’s Party,7.192,40.0,19.271,0.0,28.646,16.146,2.604,2.083,,LIB,Liberal parties,11420,0.6129,0.5198517855396985,1.54298849078722,83.9365712484942,1.0,8.9,23.6,68.6,57.1,38.4
SE,1995,Sweden,1994-09-18,Moderate Coalition Party,22.38,60.0,40.201,0.0,1.508,28.643,4.02,0.0,,CON,Conservative parties,11620,0.6129,0.5198517855396985,1.54298849078722,83.9365712484942,1.0,8.9,23.6,68.6,57.1,38.4
SE,1995,Sweden,1994-09-18,Social Democratic Labour Party,45.25,30.0,23.786,0.0,11.65,19.417,6.311,1.456,,SOC,Social democratic parties,11320,0.6129,0.5198517855396985,1.54298849078722,83.9365712484942,1.0,8.9,23.6,68.6,57.1,38.4
SE,1996,Sweden,1994-09-18,Centre Party,7.653,80.0,21.818,0.606,18.182,14.545,1.818,5.455,,AGR,Agrarian parties,11810,0.6161,0.4512499606944827,3.00599147276768,83.96246905017,1.0,9.5,23.4,68.9,57.0,38.6
SE,1996,Sweden,1994-09-18,Christian Democratic Community Party,4.068,50.0,13.953,1.163,30.233,8.14,6.977,1.163,,CHR,Christian democratic parties (in Israel also Jewish parties),11520,0.6161,0.4512499606944827,3.00599147276768,83.96246905017,1.0,9.5,23.4,68.9,57.0,38.6
SE,1996,Sweden,1994-09-18,Moderate Coalition Party,22.38,60.0,40.201,0.0,1.508,28.643,4.02,0.0,,CON,Conservative parties,11620,0.6161,0.4512499606944827,3.00599147276768,83.96246905017,1.0,9.5,23.4,68.9,57.0,38.6
SE,1996,Sweden,1994-09-18,Left Party,6.174,20.0,-27.273,10.227,26.705,2.841,3.977,6.818,,LEF,Socialist or other left parties,11220,0.6161,0.4512499606944827,3.00599147276768,83.96246905017,1.0,9.5,23.4,68.9,57.0,38.6
SE,1996,Sweden,1994-09-18,Green Ecology Party,5.023,10.0,-6.25,10.0,21.25,12.5,0.0,1.25,,ECO,Ecological parties,11110,0.6161,0.4512499606944827,3.00599147276768,83.96246905017,1.0,9.5,23.4,68.9,57.0,38.6
SE,1997,Sweden,1994-09-18,Moderate Coalition Party,22.38,60.0,40.201,0.0,1.508,28.643,4.02,0.0,,CON,Conservative parties,11620,0.6218,0.5066435211509935,4.18797877983562,83.9840819295031,1.8,10.4,23.3,67.7,56.8,38.7
SE,1997,Sweden,1994-09-18,Liberal People’s Party,7.192,40.0,19.271,0.0,28.646,16.146,2.604,2.083,,LIB,Liberal parties,11420,0.6218,0.5066435211509935,4.18797877983562,83.9840819295031,1.8,10.4,23.3,67.7,56.8,38.7
SE,1997,Sweden,1994-09-18,Left Party,6.174,20.0,-27.273,10.227,26.705,2.841,3.977,6.818,,LEF,Socialist or other left parties,11220,0.6218,0.5066435211509935,4.18797877983562,83.9840819295031,1.8,10.4,23.3,67.7,56.8,38.7
SE,1997,Sweden,1994-09-18,Social Democratic Labour Party,45.25,30.0,23.786,0.0,11.65,19.417,6.311,1.456,,SOC,Social democratic parties,11320,0.6218,0.5066435211509935,4.18797877983562,83.9840819295031,1.8,10.4,23.3,67.7,56.8,38.7
SE,1997,Sweden,1994-09-18,Christian Democratic Community Party,4.068,50.0,13.953,1.163,30.233,8.14,6.977,1.163,,CHR,Christian democratic parties (in Israel also Jewish parties),11520,0.6218,0.5066435211509935,4.18797877983562,83.9840819295031,1.8,10.4,23.3,67.7,56.8,38.7
SE,1997,Sweden,1994-09-18,Centre Party,7.653,80.0,21.818,0.606,18.182,14.545,1.818,5.455,,AGR,Agrarian parties,11810,0.6218,0.5066435211509935,4.18797877983562,83.9840819295031,1.8,10.4,23.3,67.7,56.8,38.7
SE,1996,Sweden,1994-09-18,Social Democratic Labour Party,45.25,30.0,23.786,0.0,11.65,19.417,6.311,1.456,,SOC,Social democratic parties,11320,0.6161,0.4512499606944827,3.00599147276768,83.96246905017,1.0,9.5,23.4,68.9,57.0,38.6
SE,1996,Sweden,1994-09-18,Liberal People’s Party,7.192,40.0,19.271,0.0,28.646,16.146,2.604,2.083,,LIB,Liberal parties,11420,0.6161,0.4512499606944827,3.00599147276768,83.96246905017,1.0,9.5,23.4,68.9,57.0,38.6
SE,1997,Sweden,1994-09-18,Green Ecology Party,5.023,10.0,-6.25,10.0,21.25,12.5,0.0,1.25,,ECO,Ecological parties,11110,0.6218,0.5066435211509935,4.18797877983562,83.9840819295031,1.8,10.4,23.3,67.7,56.8,38.7
DK,1996,Denmark,1994-09-21,Danish Social-Liberal Party,4.589,40.0,-7.843,0.0,3.922,0.0,7.843,5.882,,LIB,Liberal parties,13410,0.5257000000000001,1.0344714894755422,2.74063896703012,85.0706527086185,2.1,6.8,23.1,68.3,48.5,37.7
DK,1997,Denmark,1994-09-21,Conservative People’s Party,15.021,60.0,15.929,3.54,4.425,6.195,0.0,0.0,,CON,Conservative parties,13620,0.5509000000000001,0.9480621632089818,1.95536592147863,85.0920806648854,1.9,5.4,21.1,64.3,48.8,37.8
DK,1997,Denmark,1994-09-21,Christian People’s Party,1.848,50.0,9.836,0.0,8.197,0.0,8.197,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),13520,0.5509000000000001,0.9480621632089818,1.95536592147863,85.0920806648854,1.9,5.4,21.1,64.3,48.8,37.8
DK,1997,Denmark,1994-09-21,Centre Democrats,2.84,60.0,2.051,3.59,7.692,3.077,3.077,0.513,,CON,Conservative parties,13330,0.5509000000000001,0.9480621632089818,1.95536592147863,85.0920806648854,1.9,5.4,21.1,64.3,48.8,37.8
DK,1996,Denmark,1994-09-21,Socialist People’s Party,7.284,20.0,-27.121,2.086,13.769,0.556,6.12,6.676,,LEF,Socialist or other left parties,13230,0.5257000000000001,1.0344714894755422,2.74063896703012,85.0706527086185,2.1,6.8,23.1,68.3,48.5,37.7
DK,1996,Denmark,1994-09-21,Red-Green Unity List,3.146,20.0,-25.333,0.0,18.667,0.0,1.333,4.0,,LEF,Socialist or other left parties,13229,0.5257000000000001,1.0344714894755422,2.74063896703012,85.0706527086185,2.1,6.8,23.1,68.3,48.5,37.7
DK,1996,Denmark,1994-09-21,Progress Party,6.433,70.0,44.892,1.238,1.858,22.601,2.167,1.548,,NAT,Nationalist and radical right parties,13951,0.5257000000000001,1.0344714894755422,2.74063896703012,85.0706527086185,2.1,6.8,23.1,68.3,48.5,37.7
